"Episode","Step","Action","Observation","Fully Observed State","State","Step Reward","Total Reward","Q-values"
"3","7","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","8","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","9","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","10","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","11","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","12","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","13","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","14","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","15","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","16","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","17","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","18","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","0.0",""
"3","19","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"3","20","Forward","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","-1.44","-1.44",""
"3","21","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.44",""
"3","22","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.44",""
"3","23","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv0rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.44",""
"3","24","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.44",""
"3","25","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.44",""
"3","26","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.44",""
"3","27","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.44",""
"3","28","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.44",""
"3","29","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.44",""
"3","30","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-1.44",""
"3","31","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","32","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","33","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","34","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","35","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","36","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","37","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","38","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","39","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","40","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","41","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","42","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","43","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","44","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","45","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","46","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z0'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z0'}","0.0","-1.44",""
"3","47","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","48","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"3","49","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-1.44",""
"4","0","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"4","1","Forward","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y0z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd3', 'orient_0': 'x-1y0z-1'}","-1.44","-1.44",""
"4","2","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y0z-1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y0z-1'}","0.0","-1.44",""
"4","3","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y0z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y0z0'}","0.0","-1.44",""
"4","4","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y-1z0'}","0.0","-1.44",""
"4","5","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y0z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y0z0'}","0.0","-1.44",""
"4","6","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y1z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y1z0'}","0.0","-1.44",""
"4","7","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y0z0'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y0z0'}","0.0","-1.44",""
"4","8","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y0z1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y0z1'}","0.0","-1.44",""
"4","9","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y1z1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y1z1'}","0.0","-1.44",""
"4","10","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y1z1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y1z1'}","0.0","-1.44",""
"4","11","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y1z1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y1z1'}","0.0","-1.44",""
"4","12","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x0y1z1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x0y1z1'}","0.0","-1.44",""
"4","13","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x0y1z1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x0y1z1'}","0.0","-1.44",""
"4","14","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x0y1z1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x0y1z1'}","0.0","-1.44",""
"4","15","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y1z1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y1z1'}","0.0","-1.44",""
"4","16","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x-1y1z1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x-1y1z1'}","0.0","-1.44",""
"4","17","Forward","{'obs_sensor': 'BLIND'}","{'depth_0': 'd2', 'orient_0': 'x0y1z1'}","{'coord_0': 'Srv1rh0', 'depth_0': 'd2', 'orient_0': 'x0y1z1'}","-1.44","-2.88",""
"4","18","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y1z1'}","0.0","-2.88",""
"4","19","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x-1y1z1'}","0.0","-2.88",""
"4","20","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x-1y1z1'}","0.0","-2.88",""
"4","21","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x-1y1z1'}","0.0","-2.88",""
"4","22","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y1z1'}","0.0","-2.88",""
"4","23","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x0y1z1'}","0.0","-2.88",""
"4","24","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y1z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y1z1'}","0.0","-2.88",""
"4","25","Forward","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv2rh0', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","-1.44","-4.32",""
"4","26","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y0z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y0z1'}","0.0","-4.32",""
"4","27","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-4.32",""
"4","28","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-4.32",""
"4","29","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-4.32",""
"4","30","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-4.32",""
"4","31","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-4.32",""
"4","32","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-4.32",""
"4","33","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z0'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z0'}","0.0","-4.32",""
"4","34","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z0'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z0'}","0.0","-4.32",""
"4","35","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-4.32",""
"4","36","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-4.32",""
"4","37","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-4.32",""
"4","38","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-4.32",""
"4","39","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x1y-1z1'}","0.0","-4.32",""
"4","40","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-4.32",""
"4","41","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-4.32",""
"4","42","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-4.32",""
"4","43","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-4.32",""
"4","44","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-4.32",""
"4","45","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-4.32",""
"4","46","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","-4.32",""
"4","47","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-4.32",""
"4","48","Forward","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv2rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","-1.0","-5.32",""
"4","49","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv1rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-5.32",""
"5","0","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","0.0",""
"5","1","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","0.0",""
"5","2","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"5","3","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"5","4","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"5","5","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"5","6","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh0', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","0.0",""
"5","7","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"5","8","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"5","9","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"5","10","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z1'}","0.0","0.0",""
"5","11","Forward","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv5rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","-1.0","-1.0",""
"5","12","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"5","13","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"5","14","Right","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","0.0","-1.0",""
"5","15","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","-1.0",""
"5","16","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","-1.0",""
"5","17","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","-1.0",""
"5","18","Up","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","-1.0",""
"5","19","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","-1.0",""
"5","20","Down","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z-1'}","0.0","-1.0",""
"5","21","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","-1.0",""
"5","22","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","-1.0",""
"5","23","Stay","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","-1.0",""
"5","24","Left","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x-1y-1z0'}","0.0","-1.0",""
"5","25","Forward","{'obs_sensor': 'BLIND'}","{'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","{'coord_0': 'Srv4rh1', 'depth_0': 'd3', 'orient_0': 'x0y-1z0'}","-1.0","-2.0",""
