"Episode","Step","Epsilon","Action","Observation","Fully Observed State","State","Step Reward","Total Reward","Q-values ['listen', 'open-left', 'open-right']"
"10","8","0.8165823713585921","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-42.0","[-19.42164  -65.24821  -42.249012]"
"10","9","0.8165823713585921","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-100.0","-142.0","[-24.08884 -81.7875  -49.47961]"
"10","10","0.8165823713585921","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-132.0","[ -12.168184  -47.669495 -115.80232 ]"
"10","11","0.8165823713585921","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-100.0","-232.0","[  0.57730275 -24.819117   -57.46171   ]"
"10","12","0.8165823713585921","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-100.0","-332.0","[ -2.8057833 -47.97413   -37.525944 ]"
"10","13","0.8165823713585921","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-100.0","-432.0","[ -6.843372 -49.429626 -73.72744 ]"
"10","14","0.8165823713585921","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-433.0","[ -3.8645039 -24.769556  -41.138256 ]"
"11","0","0.8016780633876788","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[-21.627468 -53.17781  -61.894096]"
"11","1","0.8016780633876788","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-2.0","[-21.007494 -53.1327   -63.21853 ]"
"11","2","0.8016780633876788","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","8.0","[-19.278751 -55.741707 -76.67121 ]"
"11","3","0.8016780633876788","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","18.0","[-20.809023 -64.13424  -83.14613 ]"
"11","4","0.8016780633876788","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","28.0","[-21.835663 -88.69886  -81.88102 ]"
"11","5","0.8016780633876788","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","27.0","[-19.950777 -73.53     -90.08598 ]"
"11","6","0.8016780633876788","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-73.0","[-15.562709 -55.880116 -48.696117]"
"11","7","0.8016780633876788","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-74.0","[-14.108174 -59.608578 -35.097137]"
"11","8","0.8016780633876788","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-75.0","[-14.341484 -78.7419   -40.309414]"
"11","9","0.8016780633876788","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-76.0","[-17.511827 -78.97889  -71.177666]"
"11","10","0.8016780633876788","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-77.0","[-31.679672 -67.207565 -51.75738 ]"
"11","11","0.8016780633876788","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-78.0","[ -0.96269804 -70.40856    -64.7938    ]"
"11","12","0.8016780633876788","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-178.0","[  1.9404498 -50.175964  -73.11147  ]"
"11","13","0.8016780633876788","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-168.0","[-14.151732 -49.536903 -75.78169 ]"
"11","14","0.8016780633876788","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-169.0","[ -9.015612 -42.088596 -56.59146 ]"
"12","0","0.7870457896950983","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","10.0","[-18.725525 -40.99486  -70.46534 ]"
"12","1","0.7870457896950983","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","20.0","[-21.445341 -40.773605 -92.99378 ]"
"12","2","0.7870457896950983","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","30.0","[-27.416264 -60.908325 -82.799614]"
"12","3","0.7870457896950983","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-100.0","-70.0","[ -22.743563  -55.22072  -103.32106 ]"
"12","4","0.7870457896950983","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-60.0","[-19.297123 -54.85974  -80.976105]"
"12","5","0.7870457896950983","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","-50.0","[-18.50319  -79.288536 -89.2953  ]"
"12","6","0.7870457896950983","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-51.0","[-13.478259 -81.47641  -79.10908 ]"
"12","7","0.7870457896950983","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","-41.0","[-21.670088 -43.23899  -59.60371 ]"
"12","8","0.7870457896950983","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-42.0","[-21.286327 -53.230606 -69.64483 ]"
"12","9","0.7870457896950983","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-100.0","-142.0","[-30.576908 -88.742935 -36.559494]"
"12","10","0.7870457896950983","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-100.0","-242.0","[ -22.90394   -65.246506 -114.308815]"
"12","11","0.7870457896950983","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-100.0","-342.0","[ -8.254082 -28.614784 -72.8725  ]"
"12","12","0.7870457896950983","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-332.0","[-23.160807 -49.388115 -56.78203 ]"
"12","13","0.7870457896950983","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-322.0","[-14.06102  -34.724953 -80.31039 ]"
"12","14","0.7870457896950983","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-422.0","[-20.751486 -26.974613 -79.99279 ]"
"13","0","0.7726805850957019","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","10.0","[-12.872704 -49.69857  -84.37564 ]"
"13","1","0.7726805850957019","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","9.0","[-14.661174 -47.06922  -92.11167 ]"
"13","2","0.7726805850957019","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-100.0","-91.0","[-14.817569 -55.306587 -87.35321 ]"
"13","3","0.7726805850957019","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-81.0","[ -12.844189  -55.870926 -100.214516]"
"13","4","0.7726805850957019","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-71.0","[-10.435605 -54.574024 -84.846436]"
"13","5","0.7726805850957019","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-72.0","[ -6.3239317 -59.464176  -88.23987  ]"
"13","6","0.7726805850957019","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","-62.0","[ -8.027836 -53.12169  -75.11881 ]"
"13","7","0.7726805850957019","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-63.0","[-11.672643 -46.504875 -81.63744 ]"
"13","8","0.7726805850957019","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-64.0","[-15.187062 -76.23656  -57.12864 ]"
"13","9","0.7726805850957019","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-54.0","[  2.0114284 -85.2061    -76.132    ]"
"13","10","0.7726805850957019","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-55.0","[   9.619494  -54.16006  -105.41941 ]"
"13","11","0.7726805850957019","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-100.0","-155.0","[-15.814501 -71.369644 -83.81232 ]"
"13","12","0.7726805850957019","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","-145.0","[ -30.362438  -39.34592  -116.44415 ]"
"13","13","0.7726805850957019","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-100.0","-245.0","[ -3.4057455 -17.25087   -99.49178  ]"
"13","14","0.7726805850957019","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-235.0","[ -4.303416 -32.3613   -64.55851 ]"
"14","0","0.7585775750291833","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[-13.59826 -33.14196 -36.65752]"
"14","1","0.7585775750291833","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[-14.713179  -59.265358   -1.2934661]"
"14","2","0.7585775750291833","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-100.0","-102.0","[  4.6143494 -79.05091   -21.534382 ]"
"14","3","0.7585775750291833","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-103.0","[  1.0729699 -68.431984  -55.179493 ]"
"14","4","0.7585775750291833","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","-93.0","[-43.563385 -90.79475  -17.16279 ]"
"14","5","0.7585775750291833","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","-83.0","[ -22.434088  -55.275154 -108.5531  ]"
"14","6","0.7585775750291833","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-73.0","[-29.485767   -7.9216385 -37.42301  ]"
"14","7","0.7585775750291833","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-63.0","[-40.151012 -38.654915 -42.027378]"
"14","8","0.7585775750291833","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-64.0","[  4.3572664  -3.3343925 -66.13401  ]"
"14","9","0.7585775750291833","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-100.0","-164.0","[ -8.632238 -36.645454 -24.136623]"
"14","10","0.7585775750291833","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-154.0","[-13.026002 -53.72886    3.49277 ]"
"14","11","0.7585775750291833","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-155.0","[  9.416969 -39.434193 -76.83628 ]"
"14","12","0.7585775750291833","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-100.0","-255.0","[-10.272227 -73.96945  -85.975426]"
"14","13","0.7585775750291833","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","-245.0","[-12.748048 -52.32085  -50.727848]"
"14","14","0.7585775750291833","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-246.0","[ -9.327435 -45.412655 -80.414986]"
"15","0","0.7447319739059886","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-1.0","-1.0","[-16.31525  -39.96096  -56.672676]"
"15","1","0.7447319739059886","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","9.0","[-19.345102 -72.1995   -10.345097]"
"15","2","0.7447319739059886","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","8.0","[  2.89612 -78.13166 -85.1828 ]"
"15","3","0.7447319739059886","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","7.0","[-21.53665  -62.21748  -58.194927]"
"15","4","0.7447319739059886","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","6.0","[ -31.918386  -56.205452 -107.03146 ]"
"15","5","0.7447319739059886","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","5.0","[-16.777023 -20.593187 -87.77886 ]"
"15","6","0.7447319739059886","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","15.0","[-25.641586 -52.917534 -60.13534 ]"
"15","7","0.7447319739059886","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","25.0","[-14.714663 -50.510662 -73.45147 ]"
"15","8","0.7447319739059886","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","35.0","[ 11.118914 -53.036697 -95.27389 ]"
"15","9","0.7447319739059886","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","34.0","[-13.459196 -91.080986 -26.770391]"
"15","10","0.7447319739059886","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","33.0","[-17.701897 -42.985477 -37.880787]"
"15","11","0.7447319739059886","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-67.0","[ -12.254336  -32.88038  -119.98642 ]"
"15","12","0.7447319739059886","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-100.0","-167.0","[-22.476484 -45.83213  -78.89058 ]"
"15","13","0.7447319739059886","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-267.0","[ -32.689816  -78.28435  -100.47178 ]"
"15","14","0.7447319739059886","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-257.0","[ 10.986362 -39.65773  -88.061874]"
"16","0","0.7311390834834169","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[-14.280703 -30.2741   -53.09138 ]"
"16","1","0.7311390834834169","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-2.0","[-18.311113 -35.69477  -32.576046]"
"16","2","0.7311390834834169","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-3.0","[ -7.608766 -56.094067 -40.210052]"
"16","3","0.7311390834834169","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-100.0","-103.0","[ -6.747145 -61.510834 -37.22349 ]"
"16","4","0.7311390834834169","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-203.0","[ -8.978292 -55.939545 -64.44293 ]"
"16","5","0.7311390834834169","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-193.0","[-27.012867 -32.714867 -62.87869 ]"
"16","6","0.7311390834834169","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-183.0","[-33.60521 -27.77431 -67.23743]"
"16","7","0.7311390834834169","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-173.0","[-32.529472 -20.228153 -56.13946 ]"
"16","8","0.7311390834834169","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-174.0","[ -8.515929 -32.299    -73.51805 ]"
"16","9","0.7311390834834169","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-175.0","[  7.949404 -47.428864 -57.4866  ]"
"16","10","0.7311390834834169","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-176.0","[  5.619505 -56.794643 -40.933914]"
"16","11","0.7311390834834169","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","-166.0","[ -2.8287263 -67.43772   -42.319786 ]"
"16","12","0.7311390834834169","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","-156.0","[ -8.6378765 -49.075752  -85.63971  ]"
"16","13","0.7311390834834169","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-256.0","[ -22.655643  -34.251537 -112.48797 ]"
"16","14","0.7311390834834169","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-356.0","[-24.2348   -23.833881 -84.65624 ]"
"17","0","0.7177942912713612","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-100.0","-100.0","[-10.701041 -28.549047 -57.18144 ]"
"17","1","0.7177942912713612","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-101.0","[-15.025718 -29.495916 -59.736   ]"
"17","2","0.7177942912713612","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-201.0","[-10.889202 -35.437622 -72.830666]"
"17","3","0.7177942912713612","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-191.0","[ -4.3556995 -27.609747  -78.62761  ]"
"17","4","0.7177942912713612","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-192.0","[ -6.893146 -46.44182  -68.8399  ]"
"17","5","0.7177942912713612","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-182.0","[ -4.817235 -55.189053 -75.62027 ]"
"17","6","0.7177942912713612","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-100.0","-282.0","[  0.8847489 -39.96846   -90.88577  ]"
"17","7","0.7177942912713612","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","-272.0","[-12.603028 -47.38985  -64.6806  ]"
"17","8","0.7177942912713612","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-273.0","[-12.015104 -49.097847 -78.22571 ]"
"17","9","0.7177942912713612","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","10.0","-263.0","[ -7.4278827 -58.213528  -52.072296 ]"
"17","10","0.7177942912713612","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-100.0","-363.0","[  3.7299707 -66.96816   -94.2284   ]"
"17","11","0.7177942912713612","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-1.0","-364.0","[ -9.337353 -50.171577 -75.2686  ]"
"17","12","0.7177942912713612","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","-100.0","-464.0","[ -8.409996 -28.881826 -97.88118 ]"
"17","13","0.7177942912713612","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","-454.0","[   5.6631403  -24.761501  -112.42205  ]"
"17","14","0.7177942912713612","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-455.0","[ -0.5016902 -28.685493  -71.32015  ]"
"18","0","0.7046930689671463","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","-1.0","[-12.811804 -37.06589  -46.81801 ]"
"18","1","0.7046930689671463","open-right","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-left'}","10.0","9.0","[-12.583245 -55.90099  -14.303851]"
"18","2","0.7046930689671463","listen","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-1.0","8.0","[  2.2426844 -52.71031   -52.054836 ]"
"18","3","0.7046930689671463","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-left'}","-100.0","-92.0","[-16.78748   -65.1708     -6.0781813]"
"18","4","0.7046930689671463","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-93.0","[ -2.355489 -70.559044 -70.55487 ]"
"18","5","0.7046930689671463","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","-83.0","[-18.910213 -41.84095  -61.705227]"
"18","6","0.7046930689671463","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-84.0","[ -8.798886 -33.17752  -67.4202  ]"
"18","7","0.7046930689671463","open-left","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","10.0","-74.0","[-12.184616 -17.150244 -50.267086]"
"18","8","0.7046930689671463","open-right","{'obs_sensor': 'obs-left'}","{}","{'state_0': 'tiger-right'}","-100.0","-174.0","[ 11.15456  -42.386414 -62.90518 ]"
"18","9","0.7046930689671463","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-175.0","[-18.289635 -60.90517  -26.544289]"
"18","10","0.7046930689671463","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-176.0","[ 15.703409 -56.639935 -76.166954]"
"18","11","0.7046930689671463","listen","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","-1.0","-177.0","[-15.633772 -31.246817 -70.95329 ]"
"18","12","0.7046930689671463","open-left","{'obs_sensor': 'obs-right'}","{}","{'state_0': 'tiger-right'}","10.0","-167.0","[ -3.6127045 -45.345806  -61.6278   ]"
